"No.","Time","Source","Destination","Protocol","Length","Info"
"1915","15.931093","192.168.43.144","8.253.198.121","TCP","66","57258  >  80 [ACK] Seq=1 Ack=215137 Win=10 Len=0 TSval=280072604 TSecr=1470517517"
"1916","15.976525","192.168.43.144","8.253.198.121","TCP","66","57273  >  80 [ACK] Seq=875 Ack=94451 Win=3584 Len=0 TSval=280072650 TSecr=1470559036"
"1917","15.976559","192.168.43.144","8.253.198.120","TCP","66","57271  >  80 [ACK] Seq=1 Ack=269585 Win=13 Len=0 TSval=280072650 TSecr=3421614318"
"1918","15.992886","8.253.198.121","192.168.43.144","TCP","1394","80  >  57273 [ACK] Seq=94451 Ack=875 Win=45056 Len=1328 TSval=1470559036 TSecr=280072401 [TCP segment of a reassembled PDU]"
"1919","15.992886","8.253.198.121","192.168.43.144","TCP","1394","80  >  57264 [ACK] Seq=205841 Ack=1 Win=11 Len=1328 TSval=1470538567 TSecr=280072496"
"1920","16.007315","67.27.242.126","192.168.43.144","TCP","1394","80  >  57252 [ACK] Seq=247009 Ack=1 Win=11 Len=1328 TSval=2544178331 TSecr=280072542"
"1921","16.007315","8.253.198.120","192.168.43.144","TCP","1394","80  >  57271 [ACK] Seq=269585 Ack=1 Win=11 Len=1328 TSval=3421614318 TSecr=280072558"
"1922","16.007817","192.168.43.144","239.255.255.250","SSDP","212","M-SEARCH * HTTP/1.1 "
"1923","16.038695","192.168.43.144","8.253.198.121","TCP","66","57273  >  80 [ACK] Seq=875 Ack=95779 Win=2560 Len=0 TSval=280072712 TSecr=1470559036"
"1924","16.038696","192.168.43.144","8.253.198.121","TCP","66","57264  >  80 [ACK] Seq=1 Ack=207169 Win=10 Len=0 TSval=280072712 TSecr=1470538567"
"1925","16.047409","8.253.198.121","192.168.43.144","TCP","1394","80  >  57258 [ACK] Seq=215137 Ack=1 Win=11 Len=1328 TSval=1470517517 TSecr=280072604"
"1926","16.053685","192.168.43.144","8.253.198.120","TCP","66","57271  >  80 [ACK] Seq=1 Ack=270913 Win=10 Len=0 TSval=280072727 TSecr=3421614318"
"1927","16.053713","192.168.43.144","67.27.242.126","TCP","66","57252  >  80 [ACK] Seq=1 Ack=248337 Win=10 Len=0 TSval=280072727 TSecr=2544178331"
"1928","16.096708","8.253.198.121","192.168.43.144","TCP","1394","80  >  57273 [ACK] Seq=95779 Ack=875 Win=45056 Len=1328 TSval=1470559036 TSecr=280072650 [TCP segment of a reassembled PDU]"
"1929","16.100431","192.168.43.144","8.253.198.121","TCP","66","57258  >  80 [ACK] Seq=1 Ack=216465 Win=10 Len=0 TSval=280072774 TSecr=1470517517"
"1930","16.108355","8.253.198.121","192.168.43.144","TCP","1394","80  >  57264 [ACK] Seq=207169 Ack=1 Win=11 Len=1328 TSval=1470538567 TSecr=280072712"
"1931","16.108355","8.253.198.120","192.168.43.144","TCP","1394","80  >  57271 [ACK] Seq=270913 Ack=1 Win=11 Len=1328 TSval=3421614318 TSecr=280072650"
"1932","16.108355","67.27.242.126","192.168.43.144","TCP","1394","80  >  57252 [ACK] Seq=248337 Ack=1 Win=11 Len=1328 TSval=2544178331 TSecr=280072727"
"1933","16.146455","192.168.43.144","8.253.198.121","TCP","66","57273  >  80 [ACK] Seq=875 Ack=97107 Win=2560 Len=0 TSval=280072820 TSecr=1470559036"
"1934","16.161372","192.168.43.144","67.27.242.126","TCP","66","57252  >  80 [ACK] Seq=1 Ack=249665 Win=13 Len=0 TSval=280072835 TSecr=2544178331"
"1935","16.161479","192.168.43.144","8.253.198.120","TCP","66","57271  >  80 [ACK] Seq=1 Ack=272241 Win=10 Len=0 TSval=280072835 TSecr=3421614318"
"1936","16.161480","192.168.43.144","8.253.198.121","TCP","66","57264  >  80 [ACK] Seq=1 Ack=208497 Win=10 Len=0 TSval=280072835 TSecr=1470538567"
"1937","16.169116","8.253.198.121","192.168.43.144","TCP","1394","80  >  57258 [ACK] Seq=216465 Ack=1 Win=11 Len=1328 TSval=1470517517 TSecr=280072774"
"1938","16.218882","67.27.242.126","192.168.43.144","TCP","1394","80  >  57252 [ACK] Seq=249665 Ack=1 Win=11 Len=1328 TSval=2544178331 TSecr=280072835"
"1939","16.218882","67.27.242.126","192.168.43.144","TCP","1394","80  >  57252 [ACK] Seq=250993 Ack=1 Win=11 Len=1328 TSval=2544178331 TSecr=280072835"
"1940","16.218882","8.253.198.121","192.168.43.144","TCP","1394","80  >  57273 [ACK] Seq=97107 Ack=875 Win=45056 Len=1328 TSval=1470559036 TSecr=280072820 [TCP segment of a reassembled PDU]"
"1941","16.219036","192.168.43.144","67.27.242.126","TCP","66","57252  >  80 [ACK] Seq=1 Ack=252321 Win=15 Len=0 TSval=280072892 TSecr=2544178331"
"1942","16.224092","192.168.43.144","8.253.198.121","TCP","66","57258  >  80 [ACK] Seq=1 Ack=217793 Win=13 Len=0 TSval=280072897 TSecr=1470517517"
"1943","16.238876","8.253.198.120","192.168.43.144","TCP","1394","80  >  57271 [ACK] Seq=272241 Ack=1 Win=11 Len=1328 TSval=3421614318 TSecr=280072835"
"1944","16.265098","8.253.198.121","192.168.43.144","TCP","1394","80  >  57264 [ACK] Seq=208497 Ack=1 Win=11 Len=1328 TSval=1470538567 TSecr=280072835"
"1945","16.271709","192.168.43.144","8.253.198.121","TCP","66","57273  >  80 [ACK] Seq=875 Ack=98435 Win=3328 Len=0 TSval=280072945 TSecr=1470559036"
"1946","16.286691","192.168.43.144","8.253.198.120","TCP","66","57271  >  80 [ACK] Seq=1 Ack=273569 Win=13 Len=0 TSval=280072960 TSecr=3421614318"
"1947","16.298690","67.27.242.126","192.168.43.144","TCP","1394","80  >  57252 [ACK] Seq=252321 Ack=1 Win=11 Len=1328 TSval=2544178331 TSecr=280072892"
"1948","16.298690","67.27.242.126","192.168.43.144","TCP","1394","80  >  57252 [ACK] Seq=253649 Ack=1 Win=11 Len=1328 TSval=2544178331 TSecr=280072892"
"1949","16.298800","192.168.43.144","67.27.242.126","TCP","66","57252  >  80 [ACK] Seq=1 Ack=254977 Win=18 Len=0 TSval=280072972 TSecr=2544178331"
"1950","16.317331","192.168.43.144","8.253.198.121","TCP","66","57264  >  80 [ACK] Seq=1 Ack=209825 Win=13 Len=0 TSval=280072991 TSecr=1470538567"
"1951","16.337360","8.253.198.121","192.168.43.144","TCP","1394","80  >  57273 [ACK] Seq=98435 Ack=875 Win=45056 Len=1328 TSval=1470559036 TSecr=280072945 [TCP segment of a reassembled PDU]"
"1952","16.337473","8.253.198.121","192.168.43.144","TCP","1394","80  >  57258 [ACK] Seq=217793 Ack=1 Win=11 Len=1328 TSval=1470517517 TSecr=280072897"
"1953","16.337473","8.253.198.121","192.168.43.144","TCP","1394","80  >  57258 [ACK] Seq=219121 Ack=1 Win=11 Len=1328 TSval=1470517517 TSecr=280072897"
"1954","16.337562","192.168.43.144","8.253.198.121","TCP","66","57258  >  80 [ACK] Seq=1 Ack=220449 Win=15 Len=0 TSval=280073011 TSecr=1470517517"
"1955","16.355374","8.253.198.121","192.168.43.144","TCP","1394","80  >  57273 [ACK] Seq=99763 Ack=875 Win=45056 Len=1328 TSval=1470559036 TSecr=280072945 [TCP segment of a reassembled PDU]"
"1956","16.355445","192.168.43.144","8.253.198.121","TCP","66","57273  >  80 [ACK] Seq=875 Ack=101091 Win=3840 Len=0 TSval=280073029 TSecr=1470559036"
"1957","16.355533","8.253.198.120","192.168.43.144","TCP","1394","80  >  57271 [ACK] Seq=273569 Ack=1 Win=11 Len=1328 TSval=3421614318 TSecr=280072960"
"1958","16.373670","8.253.198.120","192.168.43.144","TCP","1394","80  >  57271 [ACK] Seq=274897 Ack=1 Win=11 Len=1328 TSval=3421614318 TSecr=280072960"
"1959","16.373758","192.168.43.144","8.253.198.120","TCP","66","57271  >  80 [ACK] Seq=1 Ack=276225 Win=15 Len=0 TSval=280073047 TSecr=3421614318"
"1960","16.373786","67.27.242.126","192.168.43.144","TCP","1394","80  >  57252 [ACK] Seq=254977 Ack=1 Win=11 Len=1328 TSval=2544178331 TSecr=280072972"
"1961","16.373786","67.27.242.126","192.168.43.144","TCP","1394","80  >  57252 [ACK] Seq=256305 Ack=1 Win=11 Len=1328 TSval=2544178331 TSecr=280072972 [TCP segment of a reassembled PDU]"
"1962","16.373876","192.168.43.144","67.27.242.126","TCP","66","57252  >  80 [ACK] Seq=1 Ack=257633 Win=20 Len=0 TSval=280073047 TSecr=2544178331"
"1963","16.411123","8.253.198.121","192.168.43.144","TCP","1394","80  >  57264 [ACK] Seq=209825 Ack=1 Win=11 Len=1328 TSval=1470538567 TSecr=280072991"
"1964","16.411123","8.253.198.121","192.168.43.144","TCP","1394","80  >  57264 [ACK] Seq=211153 Ack=1 Win=11 Len=1328 TSval=1470538567 TSecr=280072991"
"1965","16.411123","67.27.242.126","192.168.43.144","TCP","1394","80  >  57252 [ACK] Seq=257633 Ack=1 Win=11 Len=1328 TSval=2544178331 TSecr=280072972 [TCP segment of a reassembled PDU]"
"1966","16.411202","192.168.43.144","8.253.198.121","TCP","66","57264  >  80 [ACK] Seq=1 Ack=212481 Win=15 Len=0 TSval=280073085 TSecr=1470538567"
"1967","16.446648","8.253.198.121","192.168.43.144","TCP","1394","80  >  57273 [ACK] Seq=101091 Ack=875 Win=45056 Len=1328 TSval=1470559036 TSecr=280073029 [TCP segment of a reassembled PDU]"
"1968","16.446648","8.253.198.121","192.168.43.144","TCP","1394","80  >  57258 [ACK] Seq=220449 Ack=1 Win=11 Len=1328 TSval=1470517517 TSecr=280073011"
"1969","16.446648","8.253.198.121","192.168.43.144","TCP","1394","80  >  57258 [ACK] Seq=221777 Ack=1 Win=11 Len=1328 TSval=1470517517 TSecr=280073011"
"1970","16.447165","192.168.43.144","8.253.198.121","TCP","66","57258  >  80 [ACK] Seq=1 Ack=223105 Win=18 Len=0 TSval=280073121 TSecr=1470517517"
"1971","16.457699","192.168.43.144","67.27.242.126","TCP","66","57252  >  80 [ACK] Seq=1 Ack=258961 Win=20 Len=0 TSval=280073131 TSecr=2544178331"
"1972","16.458683","8.253.198.121","192.168.43.144","TCP","1394","80  >  57273 [ACK] Seq=102419 Ack=875 Win=45056 Len=1328 TSval=1470559036 TSecr=280073029 [TCP segment of a reassembled PDU]"
"1973","16.458683","8.253.198.120","192.168.43.144","TCP","1394","80  >  57271 [ACK] Seq=276225 Ack=1 Win=11 Len=1328 TSval=3421614318 TSecr=280073047"
"1974","16.458776","192.168.43.144","8.253.198.121","TCP","66","57273  >  80 [ACK] Seq=875 Ack=103747 Win=4608 Len=0 TSval=280073132 TSecr=1470559036"
"1975","16.458861","8.253.198.120","192.168.43.144","TCP","1394","80  >  57271 [ACK] Seq=277553 Ack=1 Win=11 Len=1328 TSval=3421614318 TSecr=280073047"
"1976","16.458918","192.168.43.144","8.253.198.120","TCP","66","57271  >  80 [ACK] Seq=1 Ack=278881 Win=18 Len=0 TSval=280073132 TSecr=3421614318"
"1977","16.490803","67.27.242.126","192.168.43.144","TCP","1394","80  >  57252 [ACK] Seq=258961 Ack=1 Win=11 Len=1328 TSval=2544178331 TSecr=280073047 [TCP segment of a reassembled PDU]"
"1978","16.490803","67.27.242.126","192.168.43.144","TCP","1394","80  >  57252 [ACK] Seq=260289 Ack=1 Win=11 Len=1328 TSval=2544178331 TSecr=280073047 [TCP segment of a reassembled PDU]"
"1979","16.490991","192.168.43.144","67.27.242.126","TCP","66","57252  >  80 [ACK] Seq=1 Ack=261617 Win=23 Len=0 TSval=280073164 TSecr=2544178331"
"1980","16.532411","8.253.198.121","192.168.43.144","TCP","1394","80  >  57258 [ACK] Seq=223105 Ack=1 Win=11 Len=1328 TSval=1470517517 TSecr=280073121"
"1981","16.532411","8.253.198.121","192.168.43.144","TCP","1394","80  >  57258 [ACK] Seq=224433 Ack=1 Win=11 Len=1328 TSval=1470517517 TSecr=280073121"
"1982","16.532411","8.253.198.121","192.168.43.144","TCP","1394","80  >  57264 [ACK] Seq=212481 Ack=1 Win=11 Len=1328 TSval=1470538567 TSecr=280073085"
"1983","16.532411","8.253.198.121","192.168.43.144","TCP","1394","80  >  57264 [ACK] Seq=213809 Ack=1 Win=11 Len=1328 TSval=1470538567 TSecr=280073085"
"1984","16.532583","192.168.43.144","8.253.198.121","TCP","66","57258  >  80 [ACK] Seq=1 Ack=225761 Win=20 Len=0 TSval=280073206 TSecr=1470517517"
"1985","16.532640","192.168.43.144","8.253.198.121","TCP","66","57264  >  80 [ACK] Seq=1 Ack=215137 Win=10 Len=0 TSval=280073206 TSecr=1470538567"
"1986","16.575752","8.253.198.121","192.168.43.144","TCP","1394","80  >  57258 [ACK] Seq=225761 Ack=1 Win=11 Len=1328 TSval=1470517517 TSecr=280073121"
"1987","16.575904","67.27.242.126","192.168.43.144","TCP","1394","80  >  57252 [ACK] Seq=261617 Ack=1 Win=11 Len=1328 TSval=2544178331 TSecr=280073131"
"1988","16.627152","192.168.43.144","8.253.198.121","TCP","66","57258  >  80 [ACK] Seq=1 Ack=227089 Win=20 Len=0 TSval=280073300 TSecr=1470517517"
"1989","16.627211","192.168.43.144","67.27.242.126","TCP","66","57252  >  80 [ACK] Seq=1 Ack=262945 Win=18 Len=0 TSval=280073301 TSecr=2544178331"
"1990","16.628273","8.253.198.121","192.168.43.144","TCP","1394","80  >  57273 [ACK] Seq=103747 Ack=875 Win=45056 Len=1328 TSval=1470559036 TSecr=280073132 [TCP segment of a reassembled PDU]"
"1991","16.628273","8.253.198.121","192.168.43.144","TCP","1394","80  >  57273 [ACK] Seq=105075 Ack=875 Win=45056 Len=1328 TSval=1470559036 TSecr=280073132 [TCP segment of a reassembled PDU]"
"1992","16.628273","8.253.198.121","192.168.43.144","TCP","1394","80  >  57273 [ACK] Seq=106403 Ack=875 Win=45056 Len=1328 TSval=1470559036 TSecr=280073132 [TCP segment of a reassembled PDU]"
"1993","16.628411","192.168.43.144","8.253.198.121","TCP","66","57273  >  80 [ACK] Seq=875 Ack=106403 Win=5120 Len=0 TSval=280073302 TSecr=1470559036"
"1994","16.628439","8.253.198.120","192.168.43.144","TCP","1394","80  >  57271 [ACK] Seq=278881 Ack=1 Win=11 Len=1328 TSval=3421614318 TSecr=280073132"
"1995","16.673688","192.168.43.144","8.253.198.120","TCP","66","57271  >  80 [ACK] Seq=1 Ack=280209 Win=20 Len=0 TSval=280073347 TSecr=3421614318"
"1996","16.673719","192.168.43.144","8.253.198.121","TCP","66","57273  >  80 [ACK] Seq=875 Ack=107731 Win=5120 Len=0 TSval=280073347 TSecr=1470559036"
"1997","16.674967","8.253.198.120","192.168.43.144","TCP","1394","80  >  57271 [ACK] Seq=280209 Ack=1 Win=11 Len=1328 TSval=3421614318 TSecr=280073132"
"1998","16.674967","8.253.198.120","192.168.43.144","TCP","1394","80  >  57271 [ACK] Seq=281537 Ack=1 Win=11 Len=1328 TSval=3421614318 TSecr=280073132"
"1999","16.675055","192.168.43.144","8.253.198.120","TCP","66","57271  >  80 [ACK] Seq=1 Ack=282865 Win=20 Len=0 TSval=280073348 TSecr=3421614318"
"2000","16.675143","67.27.242.126","192.168.43.144","TCP","1394","80  >  57252 [ACK] Seq=262945 Ack=1 Win=11 Len=1328 TSval=2544178331 TSecr=280073164"
"2001","16.675143","67.27.242.126","192.168.43.144","TCP","1394","80  >  57252 [ACK] Seq=264273 Ack=1 Win=11 Len=1328 TSval=2544178331 TSecr=280073164"
"2002","16.675200","192.168.43.144","67.27.242.126","TCP","66","57252  >  80 [ACK] Seq=1 Ack=265601 Win=11 Len=0 TSval=280073349 TSecr=2544178331"
"2003","16.726738","67.27.242.126","192.168.43.144","TCP","1394","80  >  57252 [ACK] Seq=265601 Ack=1 Win=11 Len=1328 TSval=2544178331 TSecr=280073164"
"2004","16.726738","8.253.198.121","192.168.43.144","TCP","1394","80  >  57258 [ACK] Seq=227089 Ack=1 Win=11 Len=1328 TSval=1470517517 TSecr=280073206"
"2005","16.726872","8.253.198.121","192.168.43.144","TCP","1394","80  >  57258 [ACK] Seq=228417 Ack=1 Win=11 Len=1328 TSval=1470517517 TSecr=280073206"
"2006","16.726935","192.168.43.144","8.253.198.121","TCP","66","57258  >  80 [ACK] Seq=1 Ack=229745 Win=23 Len=0 TSval=280073400 TSecr=1470517517"
"2007","16.767218","192.168.43.144","67.27.242.126","TCP","66","57252  >  80 [ACK] Seq=1 Ack=266929 Win=10 Len=0 TSval=280073441 TSecr=2544178331"
"2008","16.779633","8.253.198.121","192.168.43.144","TCP","1394","80  >  57258 [ACK] Seq=229745 Ack=1 Win=11 Len=1328 TSval=1470517517 TSecr=280073300"
"2009","16.779704","8.253.198.121","192.168.43.144","TCP","1394","80  >  57264 [ACK] Seq=215137 Ack=1 Win=11 Len=1328 TSval=1470538567 TSecr=280073206"
"2010","16.780081","8.253.198.121","192.168.43.144","TCP","1394","80  >  57273 [ACK] Seq=107731 Ack=875 Win=45056 Len=1328 TSval=1470559036 TSecr=280073302 [TCP segment of a reassembled PDU]"
"2011","16.780081","8.253.198.121","192.168.43.144","TCP","1394","80  >  57273 [ACK] Seq=109059 Ack=875 Win=45056 Len=1328 TSval=1470559036 TSecr=280073302 [TCP segment of a reassembled PDU]"
"2012","16.780170","192.168.43.144","8.253.198.121","TCP","66","57273  >  80 [ACK] Seq=875 Ack=110387 Win=2560 Len=0 TSval=280073454 TSecr=1470559036"
"2013","16.815720","8.253.198.121","192.168.43.144","TCP","1394","80  >  57273 [ACK] Seq=110387 Ack=875 Win=45056 Len=1328 TSval=1470559036 TSecr=280073347 [TCP segment of a reassembled PDU]"
"2014","16.815720","8.253.198.120","192.168.43.144","TCP","1394","80  >  57271 [ACK] Seq=282865 Ack=1 Win=11 Len=1328 TSval=3421614318 TSecr=280073347"
"2015","16.815830","8.253.198.120","192.168.43.144","TCP","1394","80  >  57271 [ACK] Seq=284193 Ack=1 Win=11 Len=1328 TSval=3421614318 TSecr=280073348"
"2016","16.815830","8.253.198.120","192.168.43.144","TCP","1394","80  >  57271 [ACK] Seq=285521 Ack=1 Win=11 Len=1328 TSval=3421614318 TSecr=280073348"
"2017","16.815954","192.168.43.144","8.253.198.120","TCP","66","57271  >  80 [ACK] Seq=1 Ack=285521 Win=10 Len=0 TSval=280073489 TSecr=3421614318"
"2018","16.830329","192.168.43.144","8.253.198.121","TCP","66","57264  >  80 [ACK] Seq=1 Ack=216465 Win=10 Len=0 TSval=280073504 TSecr=1470538567"
"2019","16.830387","192.168.43.144","8.253.198.121","TCP","66","57258  >  80 [ACK] Seq=1 Ack=231073 Win=23 Len=0 TSval=280073504 TSecr=1470517517"
"2020","16.860607","192.168.43.144","8.253.198.120","TCP","66","57271  >  80 [ACK] Seq=1 Ack=286849 Win=10 Len=0 TSval=280073534 TSecr=3421614318"
"2021","16.860669","192.168.43.144","8.253.198.121","TCP","66","57273  >  80 [ACK] Seq=875 Ack=111715 Win=2560 Len=0 TSval=280073534 TSecr=1470559036"
"2022","16.867060","67.27.242.126","192.168.43.144","TCP","1394","80  >  57252 [ACK] Seq=266929 Ack=1 Win=11 Len=1328 TSval=2544178331 TSecr=280073349"
"2023","16.867060","8.253.198.121","192.168.43.144","TCP","1394","80  >  57258 [ACK] Seq=231073 Ack=1 Win=11 Len=1328 TSval=1470517517 TSecr=280073400"
"2024","16.915493","8.253.198.121","192.168.43.144","TCP","1394","80  >  57258 [ACK] Seq=232401 Ack=1 Win=11 Len=1328 TSval=1470517517 TSecr=280073400"
"2025","16.915613","192.168.43.144","8.253.198.121","TCP","66","57258  >  80 [ACK] Seq=1 Ack=233729 Win=13 Len=0 TSval=280073589 TSecr=1470517517"
"2026","16.922749","192.168.43.144","67.27.242.126","TCP","66","57252  >  80 [ACK] Seq=1 Ack=268257 Win=10 Len=0 TSval=280073596 TSecr=2544178331"
"2027","16.960170","8.253.198.121","192.168.43.144","TCP","1394","80  >  57258 [ACK] Seq=233729 Ack=1 Win=11 Len=1328 TSval=1470517517 TSecr=280073400"
"2028","16.960314","8.253.198.121","192.168.43.144","TCP","1394","80  >  57264 [ACK] Seq=216465 Ack=1 Win=11 Len=1328 TSval=1470538567 TSecr=280073504"
"2029","16.998753","8.253.198.121","192.168.43.144","TCP","1394","80  >  57273 [ACK] Seq=111715 Ack=875 Win=45056 Len=1328 TSval=1470559036 TSecr=280073534 [TCP segment of a reassembled PDU]"
"2030","16.998753","8.253.198.121","192.168.43.144","TCP","1394","80  >  57258 [ACK] Seq=235057 Ack=1 Win=11 Len=1328 TSval=1470517517 TSecr=280073504"
"2031","16.998753","8.253.198.120","192.168.43.144","TCP","1394","80  >  57271 [ACK] Seq=286849 Ack=1 Win=11 Len=1328 TSval=3421614318 TSecr=280073534"
"2032","16.998922","192.168.43.144","8.253.198.121","TCP","66","57258  >  80 [ACK] Seq=1 Ack=236385 Win=11 Len=0 TSval=280073672 TSecr=1470517517"
"2033","17.008276","67.27.242.126","192.168.43.144","TCP","1394","80  >  57252 [ACK] Seq=268257 Ack=1 Win=11 Len=1328 TSval=2544178331 TSecr=280073596"
"2034","17.015527","192.168.43.144","8.253.198.121","TCP","66","57264  >  80 [ACK] Seq=1 Ack=217793 Win=10 Len=0 TSval=280073689 TSecr=1470538567"
"2035","17.045537","192.168.43.144","8.253.198.121","TCP","66","57273  >  80 [ACK] Seq=875 Ack=113043 Win=2560 Len=0 TSval=280073719 TSecr=1470559036"
"2036","17.045537","192.168.43.144","8.253.198.120","TCP","66","57271  >  80 [ACK] Seq=1 Ack=288177 Win=10 Len=0 TSval=280073719 TSecr=3421614318"
"2037","17.060661","192.168.43.144","67.27.242.126","TCP","66","57252  >  80 [ACK] Seq=1 Ack=269585 Win=10 Len=0 TSval=280073734 TSecr=2544178331"
"2038","17.071245","8.253.198.121","192.168.43.144","TCP","1394","80  >  57264 [ACK] Seq=217793 Ack=1 Win=11 Len=1328 TSval=1470538567 TSecr=280073689"
"2039","17.071417","8.253.198.121","192.168.43.144","TCP","1394","80  >  57258 [ACK] Seq=236385 Ack=1 Win=11 Len=1328 TSval=1470517517 TSecr=280073672"
"2040","17.071417","8.253.198.121","192.168.43.144","TCP","1394","80  >  57258 [ACK] Seq=237713 Ack=1 Win=11 Len=1328 TSval=1470517517 TSecr=280073672"
"2041","17.071517","192.168.43.144","8.253.198.121","TCP","66","57258  >  80 [ACK] Seq=1 Ack=239041 Win=14 Len=0 TSval=280073745 TSecr=1470517517"
"2042","17.110453","8.253.198.120","192.168.43.144","TCP","1394","80  >  57271 [ACK] Seq=288177 Ack=1 Win=11 Len=1328 TSval=3421614318 TSecr=280073719[Malformed Packet]"
"2043","17.110590","8.253.198.121","192.168.43.144","TCP","1394","80  >  57273 [ACK] Seq=113043 Ack=875 Win=45056 Len=1328 TSval=1470559036 TSecr=280073719 [TCP segment of a reassembled PDU]"
"2044","17.122351","192.168.43.144","8.253.198.121","TCP","66","57264  >  80 [ACK] Seq=1 Ack=219121 Win=10 Len=0 TSval=280073796 TSecr=1470538567"
"2045","17.144530","67.27.242.126","192.168.43.144","TCP","1394","80  >  57252 [ACK] Seq=269585 Ack=1 Win=11 Len=1328 TSval=2544178331 TSecr=280073734"
